Date,AAPL,AMZN,JPM,MSFT,SPY,XOM
2019-12-26,69.94932556152344,93.4384994506836,117.83599090576172,150.6541748046875,296.80487060546875,53.07892990112305
2019-12-27,69.92276000976562,93.48999786376953,117.92076110839844,150.9295654296875,296.7313537597656,52.89728546142578
2019-12-30,70.33777618408203,92.34449768066406,117.48851776123047,149.6287841796875,295.09539794921875,52.58696365356445
2019-12-31,70.85169982910156,92.39199829101562,118.14108276367188,149.73318481445312,295.812255859375,52.81402587890625
2020-01-02,72.46826934814453,94.90049743652344,119.5733871459961,152.5056610107422,298.57867431640625,53.661712646484375
2020-01-03,71.76374053955078,93.74849700927734,117.99541473388672,150.60671997070312,296.3177795410156,53.230308532714844
2020-01-06,72.33556365966797,95.14399719238281,117.90160369873047,150.9960174560547,297.44818115234375,53.639007568359375
2020-01-07,71.9953384399414,95.34300231933594,115.89720916748047,149.61923217773438,296.61187744140625,53.200035095214844
2020-01-08,73.15348815917969,94.59850311279297,116.80132293701172,152.00247192382812,298.1927490234375,52.39775085449219
2020-01-09,74.70732879638672,95.05249786376953,117.227783203125,153.9014434814453,300.21453857421875,52.79889678955078
2020-01-10,74.87621307373047,94.15799713134766,116.05926513671875,153.1893310546875,299.3506774902344,52.32963943481445
2020-01-13,76.47592163085938,94.56500244140625,117.0230712890625,155.0313262939453,301.409423828125,52.829166412353516
2020-01-14,75.4432373046875,93.47200012207031,118.38777923583984,153.93942260742188,300.94989013671875,52.37505340576172
2020-01-15,75.11991882324219,93.10099792480469,116.61366271972656,154.93634033203125,301.6299743652344,52.29179000854492
2020-01-16,76.06089782714844,93.89700317382812,117.06571960449219,157.77528381347656,304.1390380859375,52.08743667602539
2020-01-17,76.90299224853516,93.23600006103516,117.87601470947266,158.6583709716797,305.08575439453125,51.89064407348633
2020-01-21,76.38182067871094,94.5999984741211,116.71601104736328,158.08863830566406,304.48822021484375,51.148921966552734
2020-01-22,76.65445709228516,94.37300109863281,116.57953643798828,157.32904052734375,304.52496337890625,50.8537483215332
2020-01-23,77.02362823486328,94.22899627685547,116.46012878417969,158.29754638671875,304.8743591308594,50.53586959838867
2020-01-24,76.8016357421875,93.08200073242188,113.56868743896484,156.70242309570312,302.1629943847656,50.19527816772461
2020-01-27,74.54327392578125,91.41699981689453,112.61337280273438,154.08181762695312,297.3195495605469,48.99943161010742
2020-01-28,76.65203857421875,92.6624984741211,114.6604232788086,157.10118103027344,300.4351806640625,48.93130874633789
2020-01-29,78.25653839111328,92.9000015258789,114.48985290527344,159.5508575439453,300.1869812011719,48.52259826660156
2020-01-30,78.14315032958984,93.53399658203125,115.90570831298828,164.0513916015625,301.1612243652344,49.03727340698242
2020-01-31,74.67839813232422,100.43599700927734,112.89485931396484,161.63021850585938,295.69281005859375,47.01644515991211
2020-02-03,74.47329711914062,100.20999908447266,113.75633239746094,165.57058715820312,297.8893737792969,45.96439743041992
2020-02-04,76.93193817138672,102.4834976196289,115.39397430419922,171.02056884765625,302.4295654296875,45.38917541503906
2020-02-05,77.55927276611328,101.99349975585938,117.35572814941406,170.8117218017578,305.92205810546875,47.478126525878906
2020-02-06,78.46646118164062,102.5114974975586,117.372802734375,174.353271484375,306.9513244628906,46.83478927612305
2020-02-07,77.39990997314453,103.96399688720703,116.99751281738281,174.60012817382812,305.3153991699219,46.52448654174805
2020-02-10,77.76750183105469,106.69550323486328,117.4836654663086,179.16709899902344,307.5947265625,46.03313446044922
2020-02-11,77.2983169555664,107.54000091552734,117.70542907714844,175.122314453125,308.1278076171875,46.470733642578125
2020-02-12,79.13397979736328,108.0,117.70542907714844,175.37869262695312,310.113037109375,47.03886032104492
2020-02-13,78.5704345703125,107.49349975585938,117.60308837890625,174.4292449951172,309.7820739746094,46.777828216552734
2020-02-14,78.58980560302734,106.74349975585938,117.24483489990234,175.98635864257812,310.27838134765625,46.5628662109375
2020-02-18,77.15079498291016,107.78350067138672,115.69247436523438,177.77137756347656,309.4788818359375,45.97171401977539
2020-02-19,78.26815032958984,108.51100158691406,117.27042388916016,178.30455017089844,310.9585876464844,46.324867248535156
2020-02-20,77.46520233154297,107.65499877929688,117.27042388916016,175.58160400390625,309.68109130859375,45.95635223388672
2020-02-21,75.71176147460938,104.79850006103516,115.83747863769531,170.031005859375,306.49200439453125,45.395912170410156
2020-02-24,72.11542510986328,100.4645004272461,112.72427368164062,162.70004272460938,296.3269348144531,43.2692985534668
2020-02-25,69.67271423339844,98.63700103759766,107.69194793701172,160.0152130126953,287.3475646972656,41.61100769042969
2020-02-26,70.77796173095703,98.97949981689453,108.01605987548828,162.0145263671875,286.2906494140625,40.69740676879883
2020-02-27,66.15135192871094,94.21499633789062,103.52108764648438,150.5991668701172,273.43292236328125,38.24834442138672
2020-02-28,66.11267852783203,94.1875,99.03460693359375,154.24560546875,272.2839660644531,39.492061614990234
2020-03-02,72.2677993774414,97.69750213623047,103.64900207519531,164.50897216796875,284.07574462890625,41.365333557128906
2020-03-03,69.9726333618164,95.44950103759766,99.75961303710938,156.6258087158203,275.94195556640625,39.38458251953125
2020-03-04,73.21829223632812,98.79149627685547,102.224609375,162.37631225585938,287.54058837890625,40.244441986083984
2020-03-05,70.84330749511719,96.20149993896484,97.2093505859375,158.30145263671875,277.98223876953125,38.47098922729492
2020-03-06,69.90249633789062,95.05449676513672,92.18553924560547,153.82672119140625,273.38690185546875,36.613075256347656
2020-03-09,64.37373352050781,90.03050231933594,79.69852447509766,143.4014892578125,252.0369110107422,32.137210845947266
2020-03-10,69.01002502441406,94.59100341796875,85.89082336425781,153.20785522460938,265.0785827636719,33.32719039916992
2020-03-11,66.61328887939453,91.04299926757812,81.84793853759766,146.26722717285156,252.15635681152344,32.22933578491211
2020-03-12,60.03491973876953,83.83049774169922,75.10118103027344,132.39549255371094,228.03076171875,28.544221878051758
2020-03-13,67.22760009765625,89.25,88.6287841796875,151.218017578125,247.52427673339844,29.265892028808594
2020-03-16,58.578975677490234,84.4574966430664,75.36558532714844,128.929931640625,220.43923950195312,26.479034423828125
2020-03-17,61.154701232910156,90.39199829101562,79.9714584350586,139.54556274414062,232.34120178222656,28.260168075561523
2020-03-18,59.65763473510742,91.5,71.55294799804688,133.67124938964844,220.57708740234375,25.4272403717041
2020-03-19,59.20054244995117,94.04650115966797,72.75560760498047,135.87059020996094,221.04580688476562,26.432968139648438
2020-03-20,55.44215393066406,92.30449676513672,71.22030639648438,130.7675018310547,211.52001953125,25.1355037689209
2020-03-23,54.26433563232422,95.1415023803711,67.40766906738281,129.46310424804688,206.11184692382812,24.145130157470703
2020-03-24,59.70842742919922,97.00499725341797,75.42530059814453,141.2307891845703,224.78623962402344,27.2083797454834
2020-03-25,59.37950134277344,94.29199981689453,78.239990234375,139.87879943847656,228.15133666992188,28.62867546081543
2020-03-26,62.50422668457031,97.77449798583984,83.69027709960938,148.62840270996094,241.47300720214844,29.803308486938477
2020-03-27,59.916412353515625,95.00499725341797,77.72821807861328,142.5255584716797,234.28060913085938,28.367652893066406
2020-03-30,61.626312255859375,98.19750213623047,79.74969482421875,152.55091857910156,241.88900756835938,28.789905548095703
2020-03-31,61.50054168701172,97.48600006103516,76.79000854492188,150.15170288085938,238.28359985351562,29.150733947753906
2020-04-01,58.26456069946289,95.38500213623047,71.9538345336914,144.82008361816406,227.5596466064453,28.812929153442383
2020-04-02,59.23680877685547,95.94149780273438,74.6406021118164,147.81910705566406,232.8106689453125,31.01632308959961
2020-04-03,58.38549041748047,95.32949829101562,72.43438720703125,146.45765686035156,229.44558715820312,30.102720260620117
